"trialType","whichPrime","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"iat","","665","j","95","376270","obsessive compulsive disorder","disorders","disorders","treatment","disorders","true",""
"iat","","922","f","97","377445","peer counseling","treatment","treatment","treatment","disorders","true",""
"iat","","1241","f","99","378940","SHARE counselors","treatment","treatment","treatment","disorders","true",""
"iat","","641","j","101","379834","substance abuse disorder","disorders","disorders","treatment","disorders","true",""
"iat","","9150","f","103","389239","support group","treatment","treatment","treatment","disorders","true",""
"iat","","886","f","105","390379","SHARE counselors","treatment","treatment","treatment","disorders","true",""
"iat","","577","j","107","391209","bipolar disorder","disorders","disorders","treatment","disorders","true",""
"iat","","537","j","109","392001","eating disorder","disorders","disorders","treatment","disorders","true",""
"iat","","967","f","111","393221","resident deans","treatment","treatment","treatment","disorders","true",""
"iat","","2713","j","113","396188","anxiety","disorders","disorders","treatment","disorders","true",""
"iat","","569","j","115","397011","post traumatic stress disorder","disorders","disorders","treatment","disorders","true",""
"iat","","425","j","117","397690","post traumatic stress disorder","disorders","disorders","treatment","disorders","true",""
"iat","","2115","f","119","400058","psychiatry","treatment","treatment","treatment","disorders","true",""
"iat","","859","j","121","401172","depression","disorders","disorders","treatment","disorders","true",""
"iat","","2083","f","123","403509","peer counseling","treatment","treatment","treatment","disorders","true",""
"iat","","33187","j","125","436949","bipolar disorder","disorders","disorders","treatment","disorders","true",""
"iat","","640","j","127","437843","obsessive compulsive disorder","disorders","disorders","treatment","disorders","true",""
"iat","","706","f","129","438802","support group","treatment","treatment","treatment","disorders","true",""
"iat","","883","f","131","439938","therapy","treatment","treatment","treatment","disorders","true",""
"iat","","2013","j","133","442205","body dysmorphia","disorders","disorders","treatment","disorders","true",""
"iat","","516","j","135","442975","body dysmorphia","disorders","disorders","treatment","disorders","true",""
"iat","","885","f","137","444113","tutors","treatment","treatment","treatment","disorders","true",""
"iat","","645","j","139","445012","anxiety","disorders","disorders","treatment","disorders","true",""
"iat","","1071","j","141","446337","schizophrenia","disorders","disorders","treatment","disorders","true",""
"iat","","681","f","143","447271","psychiatry","treatment","treatment","treatment","disorders","true",""
"iat","","585","j","145","448110","eating disorder","disorders","disorders","treatment","disorders","true",""
"iat","","990","f","147","449354","medication","treatment","treatment","treatment","disorders","true",""
"iat","","5779","f","150","474970","support group","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","4018","j","152","479242","feeling","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","10398","f","154","489894","sane","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","false",""
"iat","","1290","j","156","491438","obsessive compulsive disorder","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","2771","f","158","494462","weak","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1157","j","160","495873","personality disorder","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","30214","j","162","526340","psychotic","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","false",""
"iat","","1642","f","164","528235","unstable","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1215","f","166","529704","psychiatry","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","3011","j","168","532969","realistic","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1901","j","170","535125","capable","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1740","j","172","537119","eating disorder","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","2271","j","174","539644","challenging","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1488","f","176","541385","tutors","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","5494","j","178","547132","weird","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","false",""
"iat","","1611","f","180","548997","peer counseling","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","2636","f","182","551886","resident deans","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","2372","f","184","554511","crazy","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","3547","j","186","558312","human","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1560","j","188","560126","depression","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","2087","j","190","562466","rational","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1894","j","192","564614","body dysmorphia","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","993","f","194","565861","medication","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1914","f","196","568028","insane","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1943","f","198","570225","reasonable","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","false",""
"iat","","4350","j","200","574829","bipolar disorder","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","2789","f","202","577872","therapy","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1228","j","204","579354","anxiety","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1537","f","206","581145","CAMHS","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","2429","j","208","583828","normal","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1315","f","210","585397","useless","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1244","f","212","586894","SHARE counselors","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","2526","f","214","589674","dangerous","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1693","j","216","591620","fragile","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","false",""
"iat","","1332","j","218","593207","post traumatic stress disorder","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","504","j","220","593963","substance abuse disorder","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","6718","j","223","606108","body dysmorphia","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1038","f","225","607398","counseling","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","974","j","227","608627","post traumatic stress disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1932","j","229","610812","insane","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","2668","j","231","613734","substance abuse disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","5863","j","233","619850","sane","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","1012","f","235","621117","therapy","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","3416","f","237","624786","medication","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","3870","f","239","628910","reasonable","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1033","f","241","630197","resident deans","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","582","f","243","631033","peer counseling","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1058","f","245","632343","human","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","921","j","247","633517","useless","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","933","f","249","634705","CAMHS","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","952","f","251","635910","feeling","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","941","j","253","637105","weird","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","783","j","255","638142","schizophrenia","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","980","j","257","639377","anxiety","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","756","j","259","640388","weak","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","871","j","261","641513","depression","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","736","f","263","642501","tutors","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","789","f","265","643543","support group","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","643","j","267","644439","bipolar disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","725","j","269","645417","dangerous","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1505","f","271","647176","capable","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1677","f","273","649107","unstable","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","679","j","275","650040","crazy","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","803","f","277","651097","realistic","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","724","j","279","652075","personality disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","478","j","281","652806","obsessive compulsive disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","717","f","283","653777","SHARE counselors","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","651","j","285","654682","eating disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","744","f","287","655680","challenging","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","703","f","289","656637","normal","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","953","f","291","657844","psychiatry","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1060","j","293","659158","psychotic","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"questionnaire","","29832","{""Q4"":0,""Q1"":1,""Q3"":3,""Q2"":3,""Q7"":4,""Q9"":4,""Q5"":4,""Q0"":3,""Q8"":1,""Q6"":4}","295","689247","","","","","","","[4,1,3,2,7,9,5,0,8,6]"
