"trialType","whichPrime","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"iat","","1381","j","109","208506","body dysmorphia","disorders","disorders","treatment","disorders","true",""
"iat","","4169","j","111","212929","anxiety","disorders","disorders","treatment","disorders","true",""
"iat","","627","f","113","213809","therapy","treatment","treatment","treatment","disorders","true",""
"iat","","480","f","115","214544","tutors","treatment","treatment","treatment","disorders","true",""
"iat","","526","j","117","215324","body dysmorphia","disorders","disorders","treatment","disorders","true",""
"iat","","493","j","119","216070","substance abuse disorder","disorders","disorders","treatment","disorders","true",""
"iat","","1644","f","121","217968","support group","treatment","treatment","treatment","disorders","true",""
"iat","","532","f","123","218755","SHARE counselors","treatment","treatment","treatment","disorders","true",""
"iat","","633","j","125","219642","schizophrenia","disorders","disorders","treatment","disorders","true",""
"iat","","537","j","127","220433","eating disorder","disorders","disorders","treatment","disorders","true",""
"iat","","414","j","129","221100","psychiatry","treatment","treatment","treatment","disorders","false",""
"iat","","1058","f","131","222410","medication","treatment","treatment","treatment","disorders","true",""
"iat","","562","f","133","223226","support group","treatment","treatment","treatment","disorders","true",""
"iat","","481","f","135","223961","peer counseling","treatment","treatment","treatment","disorders","true",""
"iat","","849","f","137","225064","medication","treatment","treatment","treatment","disorders","true",""
"iat","","582","f","139","225899","counseling","treatment","treatment","treatment","disorders","true",""
"iat","","519","j","141","226673","depression","disorders","disorders","treatment","disorders","true",""
"iat","","607","f","143","227534","resident deans","treatment","treatment","treatment","disorders","true",""
"iat","","1205","j","145","228993","substance abuse disorder","disorders","disorders","treatment","disorders","true",""
"iat","","807","j","147","230054","depression","disorders","disorders","treatment","disorders","true",""
"iat","","2161","f","150","234377","eating disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","819","f","152","235451","personality disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","751","f","154","236456","schizophrenia","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1480","j","156","238189","fragile","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1119","f","158","239562","feeling","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","754","f","160","240570","sane","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1373","j","162","242197","tutors","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","742","j","164","243193","resident deans","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","956","f","166","244402","obsessive compulsive disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1499","j","168","246154","weak","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","891","j","170","247300","insane","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","538","j","172","248092","weird","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1386","f","174","249733","depression","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1225","j","176","251212","challenging","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","871","f","178","252336","body dysmorphia","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","935","j","180","253525","difficult","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","738","f","182","254519","substance abuse disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1038","j","184","255810","dangerous","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1244","j","186","257308","SHARE counselors","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1881","j","188","259443","crazy","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","892","j","190","260589","psychiatry","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1093","f","192","261936","capable","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","851","j","194","263040","counseling","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1127","f","196","264421","realistic","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","982","f","198","265656","rational","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","908","f","200","266817","anxiety","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","865","f","202","267936","human","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","692","f","204","268881","bipolar disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","883","j","206","270017","medication","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1014","f","208","271285","reasonable","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","930","j","210","272469","support group","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","678","j","212","273401","CAMHS","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1397","j","214","275052","useless","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","635","j","216","275942","unstable","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","806","j","218","277003","peer counseling","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","737","j","220","277994","therapy","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1355","f","223","281569","anxiety","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","758","f","225","282582","bipolar disorder","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","880","j","227","283716","CAMHS","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1343","f","229","285312","challenging","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","false",""
"iat","","1469","j","231","287034","reasonable","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","676","j","233","287964","normal","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","643","j","235","288860","feeling","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","798","f","237","289912","dangerous","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","996","f","239","291161","crazy","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1067","f","241","292482","body dysmorphia","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","636","f","243","293371","eating disorder","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","690","j","245","294315","realistic","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","563","j","247","295132","personality disorder","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","false",""
"iat","","833","f","249","296219","substance abuse disorder","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","958","j","251","297432","rational","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1274","f","253","298960","psychotic","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","858","j","255","300073","capable","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","726","f","257","301052","difficult","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","false",""
"iat","","1104","j","259","302411","counseling","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","693","j","261","303359","support group","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","931","j","263","304544","medication","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1398","f","265","306196","schizophrenia","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","697","f","267","307146","post traumatic stress disorder","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","781","j","269","308181","SHARE counselors","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1703","f","271","310137","weird","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","731","f","273","311121","insane","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","619","j","275","311995","therapy","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","657","j","277","312905","peer counseling","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","552","f","279","313710","depression","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","892","j","281","314855","resident deans","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","863","f","283","315971","useless","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","2178","f","285","318402","unpredictable","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","847","f","287","319502","fragile","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","520","j","289","320275","human","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","613","f","291","321142","weak","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","685","j","293","322081","sane","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"questionnaire","","38290","{""Q8"":3,""Q6"":3,""Q9"":4,""Q2"":1,""Q4"":3,""Q3"":3,""Q7"":2,""Q0"":2,""Q1"":3,""Q5"":4}","295","360632","","","","","","","[8,6,9,2,4,3,7,0,1,5]"
