"trialType","whichPrime","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"iat","","768","j","89","145019","sane","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","670","j","91","145943","sane","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","863","j","93","147063","reasonable","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","752","j","95","148075","feeling","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1013","j","97","149342","challenging","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","707","f","99","150308","insane","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","1710","f","101","152274","weird","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","1030","f","103","153562","dangerous","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","875","f","105","154692","unpredictable","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","1167","f","107","156116","weak","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","988","f","109","157361","dangerous","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","980","f","111","158597","unstable","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","763","f","113","159618","useless","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","760","f","115","160634","crazy","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","619","f","117","161511","unstable","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","653","f","119","162420","unpredictable","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","582","f","121","163259","insane","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","694","j","123","164213","rational","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","691","j","125","165160","normal","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","707","j","127","166122","realistic","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","609","f","129","166988","psychotic","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","830","f","131","168077","fragile","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","1162","j","133","169494","capable","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1486","j","135","171236","challenging","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1049","j","137","172543","human","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1093","j","139","173895","difficult","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1047","j","141","175197","rational","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1283","f","143","176734","weird","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","721","j","145","177710","reasonable","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","649","j","147","178617","realistic","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","3651","f","150","195112","feeling","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1222","f","152","196591","reasonable","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","855","f","154","197704","depression","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","869","j","156","198830","medication","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","2174","j","158","201262","counseling","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1117","f","160","202636","eating disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1107","j","162","204004","insane","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","975","f","164","205235","capable","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1002","f","166","206496","anxiety","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1034","f","168","207788","challenging","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","701","f","170","208749","normal","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1092","j","172","210099","tutors","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1050","f","174","211410","body dysmorphia","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1407","j","176","213076","fragile","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1015","f","178","214349","personality disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1232","j","180","215841","weak","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1259","j","182","217360","therapy","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","969","j","184","218586","support group","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1282","f","186","220126","difficult","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","963","j","188","221342","resident deans","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1852","j","190","223450","dangerous","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1434","f","192","225141","rational","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1374","f","194","226773","bipolar disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","3801","j","196","230828","psychotic","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1238","f","198","232325","schizophrenia","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","2058","j","200","234640","weird","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1553","f","202","236452","realistic","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1103","f","204","237812","sane","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1490","j","206","239556","CAMHS","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","2157","j","208","241970","useless","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1430","j","210","243656","crazy","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","3320","j","212","247230","unpredictable","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1023","f","214","248508","obsessive compulsive disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","668","f","216","249433","substance abuse disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","797","j","218","250489","SHARE counselors","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","920","j","220","251666","peer counseling","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1280","j","223","282400","fragile","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","933","f","225","283591","resident deans","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1955","j","227","285804","eating disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1006","f","229","287068","counseling","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","857","j","231","288180","schizophrenia","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","986","f","233","289425","rational","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","855","j","235","290535","bipolar disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","894","f","237","291686","tutors","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1204","j","239","293144","weird","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1565","f","241","294966","human","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1156","j","243","296377","insane","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","734","j","245","297366","psychotic","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","728","j","247","298349","weak","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","942","j","249","299549","substance abuse disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","750","f","251","300558","peer counseling","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","818","f","253","301633","sane","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","973","j","255","302861","body dysmorphia","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1141","f","257","304260","medication","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","923","j","259","305441","unstable","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1345","f","261","307040","SHARE counselors","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","918","f","263","308213","reasonable","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","742","f","265","309213","therapy","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","915","j","267","310384","anxiety","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1115","f","269","311757","realistic","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","945","j","271","312961","useless","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","3513","f","273","316728","normal","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1932","j","275","318915","obsessive compulsive disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","983","f","277","320156","psychiatry","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","619","j","279","321032","personality disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","758","f","281","322044","CAMHS","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","875","j","283","323174","crazy","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","640","j","285","324073","unpredictable","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","659","j","287","324988","dangerous","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","837","f","289","326082","capable","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1540","f","291","327877","support group","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","2669","f","293","330801","difficult","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"questionnaire","","33312","{""Q1"":3,""Q7"":3,""Q0"":1,""Q9"":4,""Q8"":3,""Q4"":1,""Q2"":0,""Q6"":3,""Q3"":1,""Q5"":2}","295","364378","","","","","","","[1,7,0,9,8,4,2,6,3,5]"
