"trialType","whichPrime","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"iat","","1060","f","174","234919","post traumatic stress disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1058","j","176","236231","therapy","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1449","f","178","237934","realistic","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1693","f","180","239881","body dysmorphia","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","3641","f","182","243776","difficult","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","815","f","184","244846","unpredictable","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","2989","f","186","248089","capable","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","830","f","188","249174","sane","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1193","j","190","250621","psychotic","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","931","f","192","251807","normal","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","915","f","194","252976","schizophrenia","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1385","f","196","254615","bipolar disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1075","j","198","255943","reasonable","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","1126","j","200","257322","crazy","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","868","j","202","258443","medication","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1210","j","204","259908","weak","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","775","j","206","260937","support group","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","696","j","208","261886","CAMHS","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1024","j","210","263164","human","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","4111","f","212","267529","depression","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1403","j","214","269187","unstable","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1289","j","216","270729","psychiatry","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","847","f","218","271831","substance abuse disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1428","f","220","273513","challenging","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","6509","f","223","281374","medication","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","838","f","225","282467","counseling","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","576","f","227","283297","therapy","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","2560","j","229","286113","obsessive compulsive disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1228","j","231","287594","dangerous","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1284","f","233","289132","psychiatry","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1159","j","235","290546","personality disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","648","j","237","291449","body dysmorphia","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","848","j","239","292551","crazy","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","650","j","241","293455","weak","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","2196","f","243","295905","normal","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1007","j","245","297166","insane","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","825","f","247","298245","reasonable","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1163","j","249","299661","anxiety","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","2166","f","251","302080","resident deans","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1309","f","253","303643","rational","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","652","f","255","304550","capable","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","711","j","257","305515","unpredictable","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","848","f","259","306616","substance abuse disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","1295","f","261","308166","peer counseling","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","667","f","263","309088","support group","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","763","f","265","310106","challenging","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","880","j","267","311240","schizophrenia","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","752","j","269","312246","depression","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","616","j","271","313116","eating disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","536","j","273","313907","bipolar disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","906","f","275","315068","CAMHS","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","700","j","277","316021","post traumatic stress disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","857","j","279","317133","fragile","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","696","f","281","318083","human","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1062","f","283","319400","SHARE counselors","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1606","j","285","321260","useless","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","778","f","287","322292","tutors","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1325","f","289","323871","sane","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","520","f","291","324645","realistic","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","581","f","293","325479","psychotic","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","false",""
"questionnaire","","48489","{""Q4"":2,""Q3"":2,""Q2"":3,""Q7"":2,""Q0"":3,""Q5"":3,""Q9"":4,""Q8"":3,""Q6"":2,""Q1"":3}","295","374227","","","","","","","[4,3,2,7,0,5,9,8,6,1]"
