"trialType","whichPrime","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"iat","","658","f","68","194981","schizophrenia","disorders","disorders","disorders","treatment","true",""
"iat","","638","f","70","195899","obsessive compulsive disorder","disorders","disorders","disorders","treatment","true",""
"iat","","687","j","72","196865","resident deans","treatment","treatment","disorders","treatment","true",""
"iat","","1200","f","74","198345","personality disorder","disorders","disorders","disorders","treatment","true",""
"iat","","2766","f","77","204242","dangerous","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","1748","j","79","206266","difficult","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","979","j","81","207525","challenging","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1034","f","83","208840","psychotic","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","2380","f","85","211496","sane","humanizing","humanizing","stigmatizing","humanizing","false",""
"iat","","1305","j","87","213085","normal","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","990","j","89","214354","realistic","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","2055","f","91","216688","weak","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","1362","j","93","218332","difficult","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1194","f","95","219803","fragile","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","993","f","97","221075","useless","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","726","f","99","222080","insane","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","658","f","101","223016","psychotic","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","617","f","103","223912","fragile","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","676","j","105","224866","capable","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1140","j","107","226286","human","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1058","j","109","227620","rational","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","827","f","111","228731","unstable","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","741","f","113","229749","crazy","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","551","f","115","230579","unstable","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","571","f","117","231428","challenging","humanizing","humanizing","stigmatizing","humanizing","false",""
"iat","","799","j","119","232509","reasonable","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1244","j","121","234034","realistic","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","747","j","123","235058","feeling","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","626","j","125","235960","normal","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","728","f","127","236967","crazy","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","973","f","129","238217","useless","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","1056","j","131","239552","capable","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1721","f","133","241548","weird","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","1649","f","135","243477","unpredictable","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","610","f","137","244366","insane","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","703","j","139","245349","sane","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","1229","f","141","246856","unpredictable","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","698","f","143","247833","weird","stigmatizing","stigmatizing","stigmatizing","humanizing","true",""
"iat","","752","f","145","248863","feeling","humanizing","humanizing","stigmatizing","humanizing","false",""
"iat","","582","j","147","249725","human","humanizing","humanizing","stigmatizing","humanizing","true",""
"iat","","10420","j","150","261442","therapy","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","702","j","152","262424","unpredictable","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","8679","j","154","271381","psychiatry","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","1847","j","156","273509","sane","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","1879","f","158","275670","fragile","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","2838","j","160","278789","eating disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1631","j","162","280699","post traumatic stress disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1220","j","164","282196","weird","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1214","j","166","283687","useless","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","3324","j","168","287291","CAMHS","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","1580","j","170","289152","challenging","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","1107","f","172","290537","capable","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","977","j","174","291792","weak","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","935","f","176","293004","dangerous","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","2211","j","178","295495","psychotic","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","873","j","180","296647","substance abuse disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1138","j","182","298068","difficult","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","815","f","184","299165","feeling","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","751","j","186","300197","tutors","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","1192","j","188","301665","counseling","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","964","f","190","302909","human","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","983","j","192","304172","resident deans","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","856","j","194","305307","schizophrenia","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","725","f","196","306312","reasonable","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","706","j","198","307296","insane","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","736","j","200","308307","crazy","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","750","f","202","309335","rational","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","689","j","204","310302","obsessive compulsive disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","915","f","206","311495","medication","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","676","j","208","312450","peer counseling","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","656","f","210","313387","realistic","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1013","j","212","314678","bipolar disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","615","j","214","315568","depression","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","699","j","216","316547","SHARE counselors","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","649","j","218","317475","personality disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","657","f","220","318410","anxiety","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","2264","j","223","322351","capable","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","708","j","225","323337","obsessive compulsive disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","150","j","227","323761","weak","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","254","j","229","324289","therapy","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","8","j","231","324571","rational","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","198","j","233","325045","anxiety","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","284","j","235","325605","crazy","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","8","j","237","325887","body dysmorphia","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","17","j","239","326180","dangerous","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","61","j","241","326517","bipolar disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","88","j","243","326881","reasonable","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","51","j","245","327211","unpredictable","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","11","j","247","327500","normal","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","10","j","249","327787","weird","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","284","j","251","328347","CAMHS","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","63","j","253","328687","human","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","995","j","255","329960","resident deans","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","3495","f","257","333735","insane","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","1244","f","259","335265","peer counseling","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","526","j","261","336070","sane","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","426","j","263","336775","eating disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","293","j","265","337347","challenging","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","412","j","267","338037","psychotic","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","379","f","269","338696","post traumatic stress disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","164","f","271","339137","support group","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","98","f","273","339515","medication","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","106","f","275","339901","unstable","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","602","f","277","340780","personality disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","308","j","279","341365","difficult","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","329","f","281","341972","useless","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","223","j","283","342471","realistic","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","89","f","285","342839","tutors","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","77","j","287","343194","substance abuse disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","71","f","289","343541","feeling","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","47","j","291","343865","SHARE counselors","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","360","j","293","344504","fragile","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"questionnaire","","27736","{""Q4"":3,""Q2"":3,""Q3"":3,""Q1"":3,""Q9"":2,""Q7"":2,""Q8"":1,""Q0"":3,""Q6"":2,""Q5"":2}","295","372511","","","","","","","[4,2,3,1,9,7,8,0,6,5]"
