"trialType","whichPrime","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"iat","","1361","f","184","322526","reasonable","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1201","j","186","323986","medication","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1880","j","188","326120","weak","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1248","f","190","327627","sane","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1113","j","192","328997","tutors","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","836","j","194","330091","CAMHS","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1130","f","196","331479","post traumatic stress disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1496","f","198","333231","capable","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1259","f","200","334748","bipolar disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","7607","j","202","342613","unstable","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1502","f","204","344373","body dysmorphia","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1133","j","206","345760","peer counseling","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","3117","j","208","349134","useless","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","991","f","210","350383","challenging","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","3487","f","212","354128","schizophrenia","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1253","f","214","355638","human","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","920","j","216","356811","counseling","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","878","f","218","357947","realistic","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1514","j","220","359717","unpredictable","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","2152","j","223","371763","unstable","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1602","j","225","373623","anxiety","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1183","j","227","375064","schizophrenia","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","881","f","229","376203","reasonable","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","835","j","231","377296","dangerous","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","981","f","233","378532","CAMHS","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","683","f","235","379469","support group","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","709","f","237","380433","feeling","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","614","j","239","381305","body dysmorphia","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","2380","f","241","383943","human","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","950","f","243","385149","rational","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","976","f","245","386380","challenging","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","596","j","247","387232","psychotic","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","921","j","249","388409","personality disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1934","j","251","390600","post traumatic stress disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1522","j","253","392380","unpredictable","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","768","j","255","393402","eating disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","860","f","257","394522","psychiatry","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","851","j","259","395630","useless","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","678","j","261","396564","crazy","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","926","j","263","397748","difficult","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","false",""
"iat","","1220","j","265","399226","depression","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","605","f","267","400089","therapy","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","587","j","269","400931","weak","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","823","f","271","402011","counseling","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","715","j","273","402984","weird","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","927","f","275","404166","tutors","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","900","j","277","405322","insane","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","935","f","279","406510","capable","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1200","f","281","407967","peer counseling","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","696","j","283","408917","bipolar disorder","disorders","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1343","f","285","410519","realistic","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","656","f","287","411432","resident deans","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1480","f","289","413171","sane","humanizing","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1068","j","291","414497","fragile","stigmatizing","disorders or stigmatizing","treatment or humanizing","disorders or stigmatizing","true",""
"iat","","1919","f","293","416672","medication","treatment","treatment or humanizing","treatment or humanizing","disorders or stigmatizing","true",""
"questionnaire","","41086","{""Q9"":3,""Q7"":3,""Q4"":2,""Q6"":4,""Q0"":2,""Q2"":3,""Q8"":3,""Q1"":3,""Q3"":0,""Q5"":1}","295","458014","","","","","","","[9,7,4,6,0,2,8,1,3,5]"
