"trialType","whichPrime","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"iat","","1897","j","60","286783","unpredictable","stigmatizing","stigmatizing","humanizing","stigmatizing","true",""
"iat","","494","j","62","287531","useless","stigmatizing","stigmatizing","humanizing","stigmatizing","true",""
"iat","","2112","f","64","289897","feeling","humanizing","humanizing","humanizing","stigmatizing","true",""
"iat","","1824","j","66","291975","difficult","humanizing","humanizing","humanizing","stigmatizing","false",""
"iat","","544","f","68","292773","normal","humanizing","humanizing","humanizing","stigmatizing","true",""
"iat","","2064","j","70","295091","challenging","humanizing","humanizing","humanizing","stigmatizing","false",""
"iat","","707","f","72","296052","rational","humanizing","humanizing","humanizing","stigmatizing","true",""
"iat","","2432","j","74","298738","weak","stigmatizing","stigmatizing","humanizing","stigmatizing","true",""
"iat","","924","j","77","302415","personality disorder","disorders","disorders","treatment","disorders","true",""
"iat","","1010","f","79","303678","medication","treatment","treatment","treatment","disorders","true",""
"iat","","430","f","81","304362","therapy","treatment","treatment","treatment","disorders","true",""
"iat","","637","j","83","305252","post traumatic stress disorder","disorders","disorders","treatment","disorders","true",""
"iat","","415","j","85","305921","obsessive compulsive disorder","disorders","disorders","treatment","disorders","true",""
"iat","","327","j","87","306502","depression","disorders","disorders","treatment","disorders","true",""
"iat","","732","j","89","307488","SHARE counselors","treatment","treatment","treatment","disorders","false",""
"iat","","632","f","91","308375","therapy","treatment","treatment","treatment","disorders","true",""
"iat","","1755","f","93","310384","","","disorders","treatment","disorders","false",""
"iat","","1967","f","95","312605","peer counseling","treatment","treatment","treatment","disorders","true",""
"iat","","556","f","97","313415","medication","treatment","treatment","treatment","disorders","true",""
"iat","","617","j","99","314286","anxiety","disorders","disorders","treatment","disorders","true",""
"iat","","472","j","101","315012","SHARE counselors","treatment","treatment","treatment","disorders","false",""
"iat","","429","j","103","315696","psychiatry","treatment","treatment","treatment","disorders","false",""
"iat","","701","f","105","316651","body dysmorphia","disorders","disorders","treatment","disorders","false",""
"iat","","771","j","107","317676","depression","disorders","disorders","treatment","disorders","true",""
"iat","","1427","f","109","319358","tutors","treatment","treatment","treatment","disorders","true",""
"iat","","571","f","111","320183","support group","treatment","treatment","treatment","disorders","true",""
"iat","","3445","j","113","323883","anxiety","disorders","disorders","treatment","disorders","true",""
"iat","","2893","f","115","327030","CAMHS","treatment","treatment","treatment","disorders","true",""
"iat","","517","f","117","327802","CAMHS","treatment","treatment","treatment","disorders","true",""
"iat","","10174","f","119","338231","tutors","treatment","treatment","treatment","disorders","true",""
"iat","","2580","j","121","341065","body dysmorphia","disorders","disorders","treatment","disorders","true",""
"iat","","711","j","123","342031","bipolar disorder","disorders","disorders","treatment","disorders","true",""
"iat","","1224","j","125","343508","eating disorder","disorders","disorders","treatment","disorders","true",""
"iat","","814","f","127","344575","resident deans","treatment","treatment","treatment","disorders","true",""
"iat","","369","f","129","345198","eating disorder","disorders","disorders","treatment","disorders","false",""
"iat","","1255","f","131","346708","peer counseling","treatment","treatment","treatment","disorders","true",""
"iat","","769","f","133","347731","psychiatry","treatment","treatment","treatment","disorders","true",""
"iat","","3263","j","135","351249","substance abuse disorder","disorders","disorders","treatment","disorders","true",""
"iat","","1615","f","137","353118","counseling","treatment","treatment","treatment","disorders","true",""
"iat","","644","f","139","354017","support group","treatment","treatment","treatment","disorders","true",""
"iat","","723","j","141","354995","schizophrenia","disorders","disorders","treatment","disorders","true",""
"iat","","544","j","143","355793","bipolar disorder","disorders","disorders","treatment","disorders","true",""
"iat","","1511","f","145","357558","schizophrenia","disorders","disorders","treatment","disorders","false",""
"iat","","833","j","147","358647","personality disorder","disorders","disorders","treatment","disorders","true",""
"iat","","2601","f","150","367405","depression","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","928","f","152","368588","schizophrenia","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1690","j","154","370533","rational","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","636","j","156","371424","realistic","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","741","j","158","372419","capable","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1454","j","160","374128","CAMHS","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1035","f","162","375417","unstable","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","764","f","164","376436","obsessive compulsive disorder","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1218","f","166","377908","insane","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","832","j","168","378995","support group","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1323","j","170","380572","reasonable","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","861","f","172","381687","anxiety","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1114","f","174","383055","unpredictable","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","602","f","176","383911","crazy","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1331","f","178","385496","eating disorder","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","689","j","180","386438","peer counseling","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","796","f","182","387488","challenging","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","false",""
"iat","","880","f","184","388623","dangerous","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","555","j","186","389432","sane","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1515","j","188","391201","therapy","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","592","f","190","392046","difficult","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","false",""
"iat","","431","j","192","392730","fragile","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","false",""
"iat","","932","j","194","393915","counseling","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","498","j","196","394667","human","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","605","f","198","395525","useless","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","577","f","200","396356","SHARE counselors","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","false",""
"iat","","735","j","202","397345","tutors","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","967","j","204","398566","psychiatry","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","737","f","206","399557","psychotic","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","601","f","208","400413","bipolar disorder","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","755","f","210","401422","body dysmorphia","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1140","f","212","402816","personality disorder","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","799","j","214","403869","resident deans","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1745","f","216","405868","weak","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1075","f","218","407197","post traumatic stress disorder","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1107","j","220","408557","medication","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","2811","j","223","412628","crazy","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1608","j","225","414491","psychiatry","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1043","j","227","415787","resident deans","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","964","f","229","417005","obsessive compulsive disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","657","j","231","417915","human","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","1664","j","233","419834","SHARE counselors","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1395","f","235","421483","anxiety","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","3172","j","237","424910","dangerous","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","3308","f","239","428471","body dysmorphia","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1154","j","241","429880","difficult","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","741","f","243","430876","post traumatic stress disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","893","j","245","432023","medication","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","2104","f","247","434382","feeling","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","414","f","249","435051","insane","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","155","j","251","435459","counseling","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","266","f","253","435979","eating disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1399","f","255","437633","weird","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","649","j","257","438535","fragile","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1561","j","259","440349","useless","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","828","j","261","441431","peer counseling","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","789","f","263","442475","psychotic","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","493","j","265","443222","tutors","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1839","f","267","445315","challenging","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","882","j","269","446450","weak","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","554","f","271","447258","capable","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1389","f","273","448900","realistic","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","403","f","275","449557","normal","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","1024","f","277","450834","unpredictable","stigmatizing","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","931","f","279","452020","personality disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","996","f","281","453270","sane","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","3613","j","283","457136","therapy","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","926","j","285","458316","reasonable","humanizing","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","false",""
"iat","","1740","f","287","460310","substance abuse disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","798","f","289","461362","schizophrenia","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","627","j","291","462241","support group","treatment","treatment or stigmatizing","disorders or humanizing","treatment or stigmatizing","true",""
"iat","","573","f","293","463068","bipolar disorder","disorders","disorders or humanizing","disorders or humanizing","treatment or stigmatizing","true",""
"questionnaire","","32875","{""Q4"":1,""Q9"":4,""Q3"":2,""Q7"":3,""Q2"":0,""Q0"":1,""Q5"":4,""Q6"":4,""Q8"":4,""Q1"":1}","295","496203","","","","","","","[4,9,3,7,2,0,5,6,8,1]"
