"trialType","whichPrime","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"iat","","866","j","141","262601","insane","stigmatizing","stigmatizing","humanizing","stigmatizing","true",""
"iat","","2171","f","143","265026","reasonable","humanizing","humanizing","humanizing","stigmatizing","true",""
"iat","","1428","f","145","266708","fragile","stigmatizing","stigmatizing","humanizing","stigmatizing","false",""
"iat","","1256","f","147","268218","feeling","humanizing","humanizing","humanizing","stigmatizing","true",""
"iat","","3084","f","150","291115","dangerous","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","866","f","152","292235","unstable","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1457","j","154","293946","schizophrenia","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","3968","j","156","298169","feeling","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1892","j","158","300315","psychiatry","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","false",""
"iat","","1044","f","160","301613","CAMHS","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","2015","f","162","303882","difficult","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","false",""
"iat","","1415","j","164","305552","psychotic","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","false",""
"iat","","1018","j","166","306825","post traumatic stress disorder","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1384","f","168","308462","peer counseling","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1395","j","170","310111","normal","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","2571","f","172","312934","support group","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1889","f","174","315079","weird","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","3695","f","176","319029","challenging","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","false",""
"iat","","1572","j","178","320855","human","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1405","f","180","322513","tutors","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1365","f","182","324132","substance abuse disorder","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","false",""
"iat","","1187","j","184","325571","anxiety","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","873","j","186","326698","body dysmorphia","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1104","f","188","328058","SHARE counselors","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","3229","f","190","331541","insane","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1734","j","192","333528","realistic","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","2094","f","194","335876","medication","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","944","j","196","337073","personality disorder","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","756","j","198","338083","depression","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1260","f","200","339597","unpredictable","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1841","j","202","341692","reasonable","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1306","j","204","343253","bipolar disorder","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1173","f","206","344682","capable","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","false",""
"iat","","1582","j","208","346520","weak","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","false",""
"iat","","1250","f","210","348024","resident deans","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1969","f","212","350248","crazy","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","818","j","214","351321","eating disorder","disorders","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1466","j","216","353041","fragile","stigmatizing","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","false",""
"iat","","1002","f","218","354298","counseling","treatment","treatment or stigmatizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1992","j","220","356545","rational","humanizing","disorders or humanizing","treatment or stigmatizing","disorders or humanizing","true",""
"iat","","1587","f","223","365916","dangerous","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1364","f","225","367535","eating disorder","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","2316","j","227","370105","medication","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1768","j","229","372128","fragile","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","false",""
"iat","","1743","f","231","374124","challenging","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","false",""
"iat","","1168","f","233","375546","psychiatry","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","false",""
"iat","","1182","j","235","376983","support group","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","2702","j","237","379939","human","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1085","f","239","381279","post traumatic stress disorder","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","2015","j","241","383548","reasonable","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1057","j","243","384858","tutors","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1027","j","245","386139","weird","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","false",""
"iat","","889","f","247","387282","bipolar disorder","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1214","f","249","388750","anxiety","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","745","f","251","389749","schizophrenia","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1017","j","253","391020","counseling","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1181","f","255","392456","unpredictable","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1394","f","257","394105","substance abuse disorder","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1400","f","259","395758","depression","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1001","j","261","397015","therapy","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1198","f","263","398468","insane","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1405","j","265","400128","weak","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","false",""
"iat","","1039","f","267","401420","useless","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1326","f","269","403001","personality disorder","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","930","j","271","404185","sane","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1489","j","273","405927","capable","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1088","j","275","407270","peer counseling","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","696","j","277","408220","CAMHS","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1050","f","279","409525","obsessive compulsive disorder","disorders","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1041","j","281","410821","realistic","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","841","f","283","411917","crazy","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","851","j","285","413021","normal","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","940","j","287","414214","SHARE counselors","treatment","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1426","f","289","415895","difficult","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","false",""
"iat","","1018","f","291","417168","psychotic","stigmatizing","disorders or stigmatizing","disorders or stigmatizing","treatment or humanizing","true",""
"iat","","1532","j","293","418955","feeling","humanizing","treatment or humanizing","disorders or stigmatizing","treatment or humanizing","true",""
"questionnaire","","50621","{""Q4"":2,""Q3"":2,""Q6"":2,""Q5"":2,""Q8"":2,""Q1"":2,""Q9"":3,""Q0"":2,""Q2"":1,""Q7"":2}","295","469836","","","","","","","[4,3,6,5,8,1,9,0,2,7]"
